,google-bert_bert-large-uncased-whole-word-masking-finetuned-squad.csv,deepset_bert-large-uncased-whole-word-masking-squad2.csv,google-bert_bert-large-cased-whole-word-masking-finetuned-squad.csv,csarron_bert-base-uncased-squad-v1.csv,phiyodr_bert-large-finetuned-squad2.csv,deepset_bert-base-cased-squad2.csv,deepset_bert-base-uncased-squad2.csv,deutsche-telekom_bert-multi-english-german-squad2.csv,mrm8488_bert-tiny-finetuned-squadv2.csv,mrm8488_bert-tiny-5-finetuned-squadv2.csv,deepset_bert-medium-squad2-distilled.csv,ashaduzzaman_bert-finetuned-squad.csv,mrm8488_bert-small-finetuned-squadv2.csv,mrm8488_bert-medium-finetuned-squadv2.csv,madlag_bert-base-uncased-squad1.1-block-sparse-0.07-v1.csv,phiyodr_bert-base-finetuned-squad2.csv,batterydata_bert-base-uncased-squad-v1.csv,harshil10_bert_small.csv,Intel_bert-large-uncased-squadv1.1-sparse-90-unstructured.csv,batterydata_bert-base-cased-squad-v1.csv,Intel_bert-base-uncased-squadv1.1-sparse-80-1x4-block-pruneofa.csv,madlag_bert-large-uncased-wwm-squadv2-x2.15-f83.2-d25-hybrid-v1.csv,mrm8488_bert-mini-finetuned-squadv2.csv,IProject-10_bert-base-uncased-finetuned-squad2.csv,Intel_bert-large-uncased-squadv1.1-sparse-80-1x4-block-pruneofa.csv,nikotang_bert-large-cuad.csv,madlag_bert-large-uncased-wwm-squadv2-x2.63-f82.6-d16-hybrid-v1.csv,mirbostani_bert-base-uncased-finetuned-newsqa.csv,rubentito_bert-large-mpdocvqa.csv,DunnBC22_bert-base-uncased-e_CARE.csv,JAlexis_Bertv1_fine.csv,madlag_bert-base-uncased-squadv1-x2.01-f89.2-d30-hybrid-rewind-opt-v1.csv,madlag_bert-base-uncased-squad1.1-block-sparse-0.13-v1.csv,madlag_bert-base-uncased-squad1.1-block-sparse-0.20-v1.csv,z-uo_bert-qasper.csv,madlag_bert-base-uncased-squadv1-x1.96-f88.3-d27-hybrid-filled-opt-v1.csv,madlag_bert-base-uncased-squadv1-x1.84-f88.7-d36-hybrid-filled-v1.csv,madlag_bert-base-uncased-squadv1-x1.16-f88.1-d8-unstruct-v1.csv,VMware_bert-tiny-mrqa.csv,lauraparra28_bert-base-cased-finetuned-squad-bs_16.csv,madlag_bert-base-uncased-squadv1-x2.32-f86.6-d15-hybrid-v1.csv,madlag_bert-base-uncased-squad1.1-block-sparse-0.32-v1.csv,JAlexis_bert_v2.csv,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-conll2003-with-neg-with-repeat.csv,madlag_bert-base-uncased-squadv1-x2.44-f87.7-d26-hybrid-filled-v1.csv,DunnBC22_bert-base-uncased-Vitamin_C_Fact_Verification.csv,DunnBC22_bert-base-uncased-QnA-MLQA_Dataset.csv,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-Pwhatisthe-conll2003-with-neg-with-repeat.csv,madlag_bert-base-uncased-squad-v1-sparse0.25.csv,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-mit-movie-with-neg-with-repeat.csv,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-mit-restaurant-with-neg-with-repeat.csv,neuralmagic_bert-large-uncased-finetuned-squadv1.csv,Adel-Elwan_msmarco-bert-base-dot-v5-fine-tuned-AI.csv,VMware_minilmv2-l6-h768-from-bert-large-mrqa.csv,mirbostani_bert-base-uncased-finetuned-triviaqa.csv,VMware_bert-base-mrqa.csv,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-Pistherea-conll2003-with-neg-with-repeat.csv,VMware_bert-large-mrqa.csv,DunnBC22_bert-base-uncased-Q_and_A-Answer_Prediction_Dataset.csv,rein5_bert-base-uncased-finetuned-spoken-squad.csv,DracolIA_BERT-Context-based-QA.csv,VMware_minilmv2-l6-h384-from-bert-large-mrqa.csv,JAlexis_bert003.csv,zelcakok_bert-base-squad2-uncased.csv,VenkatManda_bert-tiny-squadV2.csv,Francesco-A_bert-finetuned-squad-v1.csv,philsupertramp_bert-finetuned-squad-test.csv,DunnBC22_bert-base-uncased-Figurative_Language.csv,Eladio_bert-base-cased-squad2-finetuned-emrqa-msquad.csv,96harsh56_bert_test1.csv,96harsh56_bert_test2.csv,johnjose223_bert-finetuned-squad.csv,Sarmila_pubmed-bert-squad-covidqa.csv
google-bert_bert-large-uncased-whole-word-masking-finetuned-squad.csv,1.0,0.1625699248508972,0.5364507365598686,0.695770231111882,0.11654819133773907,0.484751887232396,0.0812641592918367,0.27555278196789074,0.08714612176404402,0.2665453250684982,0.03247781318183269,0.5868901998822195,0.6201755794928062,0.24822628097661145,0.42052721393473197,0.11122211032245012,0.5596796049186111,0.3954072742405254,0.54837484327153,0.21664484069623624,0.2991530382630927,0.09979726166266686,0.10703413004384929,0.044545141511137115,0.585946013458658,0.1726012370917338,0.05419544180270031,0.03021755590373074,0.16242736871651942,0.39301467293123604,0.2519453028175832,0.2560287687962245,0.5505763641650298,0.6894553898442362,0.6048279472371074,0.2594423046329958,0.5167273510637361,0.22496676410401206,0.5388301940493108,0.3086662403972106,0.05740069227820631,0.551255449811912,0.5244801363224569,0.0805245881715793,0.48449402426721017,0.33991008236382686,0.6699211610090228,0.05704284974827733,0.4808783589358263,0.12397421389251877,0.05246397188305133,0.3274556497256485,0.2007990759438482,0.4481361556633308,0.22743498320749855,0.4710624115529795,0.09572178774210319,0.4806293679987006,0.6477402777350889,0.2978863465468796,0.6268902359799675,0.2341907826791683,0.34009059712402817,0.32009885959108486,0.41341746891891207,0.4723147133466522,0.5522349577306094,0.0654179040567194,0.20134646193444672,0.6512128096966381,0.6516082903769148,0.3173214384028851,0.6525806982749791
deepset_bert-large-uncased-whole-word-masking-squad2.csv,0.1625699248508972,1.0,0.21991517795147617,0.12467253086898997,0.28950025839292404,0.20716509539351327,0.21966245464038311,0.15909555646871398,0.1303341329838224,0.08291644336357556,0.1932640900469154,0.13512963062830088,0.26603161547157034,0.26646798111859704,0.21044025883550582,0.16514660773741738,0.09882138731054427,0.21325517299185703,0.1280566577370586,0.17367137128335403,0.08144975590497142,0.3792186310011462,0.13262353200628751,0.2592753242116748,0.10601426134632387,0.047826075886520394,0.2980444156886458,0.04521814095984099,0.09284873341060161,0.13150882880803827,0.17137771751729391,0.1795693776959111,0.22227054705663352,0.2870345037150597,0.1360031956572095,0.11263542609968226,0.21874589124417604,0.1460125860092019,0.13034103696721236,0.10889490634168139,0.06565579561601011,0.18798533560462669,0.22315686960456219,0.13306661582625195,0.12141958044066636,0.15380324478426208,0.1777972334914044,0.17251418678722874,0.13532437042421036,0.20327295212188304,0.14072930137772743,0.07338624508639584,0.2133778333577079,0.09067449680139537,0.11789572156062288,0.06695342929541923,0.10755237804824362,0.0522167435107595,0.13384445845131054,0.09873346496333726,0.18576216315958669,0.08504857634052237,0.2339261639841971,0.31133828952352954,0.1866419632596866,0.07520364230945077,0.14159112344887625,0.0630172446549438,0.054809181172165766,0.19180115996086272,0.19197434197088628,0.15106079479824397,0.15572165611009536
google-bert_bert-large-cased-whole-word-masking-finetuned-squad.csv,0.5364507365598686,0.21991517795147617,1.0,0.635929296630328,0.13640575809822303,0.5470907608917042,0.056474054259374476,0.3102626249705116,0.11232358721869573,0.14531369805396246,0.043568093696067844,0.42478189869885824,0.5274273536699451,0.2790146297439653,0.3997036662590833,0.15501654377614646,0.41227633760053045,0.41264413289673074,0.35472023608542347,0.2891586671529952,0.3650523444149345,0.2216779218928611,0.13412461025156755,0.08872726972110158,0.5174267695004792,0.10798377288615996,0.10299530756525431,0.03629130732445999,0.2053921212327394,0.3665393499983092,0.21346973805254865,0.25680210384640967,0.5274083480384367,0.6433351121371507,0.4948826469517968,0.24022803141071872,0.5514935680191387,0.2393928591775958,0.42197912642832075,0.28821386424877354,0.12515850637753417,0.544724101635222,0.5387228387243932,0.06825780111642027,0.43679223322186056,0.26709795492448907,0.6116806348882294,0.056002610606351845,0.3568709614756547,0.3076372751398206,0.09796896129090465,0.15433038136749347,0.23158105790233724,0.3391201600580259,0.2600388308004139,0.2530534423569059,0.09837757851130295,0.3342251483554813,0.4906443025733823,0.20205137493197073,0.508242126333278,0.17751850916728135,0.5025634551916648,0.34446310500009064,0.3335975628831068,0.3504241527394349,0.3607246520523048,0.039196092061359836,0.15773967355304683,0.6388600735203877,0.639420975613491,0.30834490249200647,0.5903902729929882
csarron_bert-base-uncased-squad-v1.csv,0.695770231111882,0.12467253086898997,0.635929296630328,1.0,0.10851002832361417,0.6897996675198663,0.044059316377184625,0.28484181584544255,0.039611254228823604,0.16785721154791816,0.048703265084142786,0.6360909059416098,0.7008888528298546,0.23519484915427671,0.393487516026795,0.12690419556162655,0.6386370672728418,0.34915174124797693,0.48789281027217746,0.14502348531701437,0.5321557402677941,0.08545847258457538,0.08401171779995772,0.06464258125440689,0.6935207643587255,0.05207852432230325,0.030819476775428296,0.03682574667013442,0.1160953443778545,0.4317971059821202,0.16702431617047805,0.3588198885456886,0.5673162577097631,0.7453291111410737,0.748126396559474,0.27573286080656767,0.6849139730551741,0.1646476787729677,0.5122884161410388,0.39080763238572896,0.09434513921835345,0.5967184235470778,0.5155961120209694,0.026088915855713452,0.5600761920160833,0.3054760802123837,0.8462473251366773,0.01361816104391068,0.5182134373471492,0.16001686670602677,0.043442995313810795,0.3110040220300366,0.1773471455737203,0.5016269980639179,0.21991696947784753,0.5041634787455419,0.04223139550041726,0.534192395501619,0.7459095501276809,0.2104022716477953,0.6843250355284336,0.2786121343863853,0.2526718975426874,0.3238032969218846,0.3688948142048983,0.5436987131316616,0.5777798902350879,0.03270153316830864,0.19491019663939216,0.8103813539619636,0.8107421214719771,0.39049598011854425,0.822836194525096
phiyodr_bert-large-finetuned-squad2.csv,0.11654819133773907,0.28950025839292404,0.13640575809822303,0.10851002832361417,1.0,0.23873014776304458,0.26078469672791543,0.08828767426767266,0.19447334200401395,0.14104401527402677,0.12772023340484712,0.1085670176665959,0.25308790988553276,0.24236448471811217,0.15683159903971958,0.10434302611591459,0.06322814191165331,0.16938030466524584,0.07743751211960699,0.20223702190349338,0.06712871474234514,0.3757440587964074,0.2701057432579724,0.3181248704515789,0.11974227370251188,0.01947270207229931,0.26244189728451184,0.16294055644917402,0.03744913584674405,0.08036653245610877,0.06951282203123603,0.121473445508801,0.19685740732266774,0.16332035566343014,0.07913149292330601,0.2407608333126462,0.09252491666075961,0.06304531579162098,0.12162320393242185,0.051128493934422405,0.012952946021345734,0.1262785461737773,0.16638087471212298,0.034263156507347646,0.09234185270217245,0.1680227402222391,0.18132782905034894,0.030930473139943397,0.07919941781116838,0.15938811252414012,0.14227531603159352,0.07386879475242496,0.11539945537786311,0.13187565567359852,0.023247724110977364,0.05686042128551844,0.04036605111219482,0.05440206256131032,0.12423641998759952,0.08330174203054985,0.15986711259779307,0.05280519661298891,0.189747771326878,0.4721789970593004,0.12465491900832375,0.04055965288943641,0.08692846997548272,0.05685550763446448,0.061612398297594316,0.17146873052452632,0.17133390195202722,0.08287234451888112,0.1215008408192226
deepset_bert-base-cased-squad2.csv,0.484751887232396,0.20716509539351327,0.5470907608917042,0.6897996675198663,0.23873014776304458,1.0,0.08391576692105637,0.21463549913127414,0.15180352018403376,0.17263369833017383,0.016090535630145324,0.5544702773307231,0.666194638669734,0.30129529741248046,0.3208208078295198,0.06861230268263002,0.4001050623153375,0.21111107227589335,0.2995870073602852,0.16188387413650343,0.41814668469903016,0.1960972266258997,0.1792179243650999,0.06765223829906049,0.5865260537425708,0.05339295700834667,0.09472526758074883,0.016823495838001464,0.17489299314516007,0.40102482698702363,0.17847155763462752,0.27456036053041133,0.46945725120859805,0.6282892718538053,0.49691237601927435,0.21542179468847034,0.5335813616633213,0.16207419964507297,0.3656623225247304,0.3647905059730623,0.09943751558108244,0.5737457575156574,0.5623996608484754,0.053989429273888216,0.4760359691704009,0.3077772981641961,0.6775505683611031,0.0698982807735929,0.3986584995647923,0.17147129371409298,0.08116693714107658,0.2454825989801612,0.23428940101269383,0.5117996003785543,0.14011111150149738,0.3337894378434056,0.07949640056318784,0.4290925535804972,0.5419201025105336,0.2101355993564406,0.5314654153195075,0.2795325383302648,0.2968222993126099,0.46033700933619415,0.29563851653513523,0.35653603049435123,0.38938306083946206,0.06374075262339922,0.24446657691445497,0.6491692870609549,0.648244375249609,0.3648767204221817,0.721798338397816
deepset_bert-base-uncased-squad2.csv,0.0812641592918367,0.21966245464038311,0.056474054259374476,0.044059316377184625,0.26078469672791543,0.08391576692105637,1.0,0.07009076347337431,0.08367510840900816,0.1568588648518577,0.3253667375287821,0.14067568280236983,0.09241065794809414,0.12790691011424307,0.07086747376578664,0.3947442810411583,0.05341704560596152,0.06645799482590027,0.04216113382014099,0.07458785209646397,0.031369952674410555,0.31607116188153167,0.08748222015006811,0.5044381954846947,0.040151358148776184,0.037643076570689014,0.24495363701582124,0.020605334141856106,0.027770620453631923,0.028598017762733904,0.1640129818561791,0.024510459296674492,0.10115804805853666,0.07499666374909593,0.03459734375977406,0.04982037108392036,0.028155864763666757,0.08857032574797387,0.05362091169737479,0.12038132497002718,0.056427925267210195,0.09836756253745646,0.07374304793014337,0.030553351896150303,0.056308866339385116,0.08329464916549967,0.03303865053702852,0.025172551339895592,0.07784742482254255,0.022561857992177862,0.038731296660712455,0.06369225980652746,0.14174814560150376,0.10649537638061705,0.04441702438285457,0.019479077848060713,0.029020408117811335,0.0615636375776368,0.04336392653514664,0.1306521587130845,0.051362736689683414,0.14317482756263947,0.12786114137137744,0.23687167760553451,0.0534008161072997,0.09811861468047398,0.14840794226364626,0.023168931273155686,0.11108577169272534,0.029726210167502584,0.029701875574252683,0.15226660695618177,0.06687670099178947
deutsche-telekom_bert-multi-english-german-squad2.csv,0.27555278196789074,0.15909555646871398,0.3102626249705116,0.28484181584544255,0.08828767426767266,0.21463549913127414,0.07009076347337431,1.0,0.186762717469846,0.17254044486751108,0.18856963988998768,0.20984751974684368,0.213648167335095,0.16061862499139254,0.2699614102249247,0.12198690982187023,0.17966202956952734,0.20007076280600847,0.20399730003109343,0.18585107717526989,0.13635175495855767,0.08563225586438195,0.14873097297755355,0.12984455392537514,0.23816935018614022,0.055743008485978275,0.06725338464632108,0.03034470948971911,0.08146777821236657,0.18165945944844403,0.10733028772399611,0.131546440954928,0.27062975666987954,0.31405560797454407,0.2031617870126782,0.14748169610298828,0.19313675294320265,0.14307443553528382,0.2534582922632544,0.13617912839943586,0.12928958131617557,0.25701877761355735,0.20206683080955878,0.08403760615064149,0.18737449867722822,0.185398117401811,0.27655103154680793,0.10730040622260638,0.27318675033979856,0.21013990435619612,0.09402508579640063,0.08474241582534801,0.23988742280177633,0.20330268792401968,0.2009792504274961,0.15503897598430516,0.06767118882162997,0.20774058188498573,0.2334730982688562,0.12361690890251241,0.22336069119204094,0.10744431096308088,0.17901168848105437,0.1317137705353829,0.19947922507293592,0.1544648893364895,0.21596703033730325,0.028073148669177442,0.09308558375880961,0.28284480662184663,0.2827469080359216,0.17688324812854775,0.25406223511983894
mrm8488_bert-tiny-finetuned-squadv2.csv,0.08714612176404402,0.1303341329838224,0.11232358721869573,0.039611254228823604,0.19447334200401395,0.15180352018403376,0.08367510840900816,0.186762717469846,1.0,0.12548928493600464,0.030602622465045103,0.11612819550014865,0.2066405473531363,0.1560428437181341,0.18771014300110475,0.06291724524290379,0.06897915259213239,0.03375788682592057,0.10293424546395898,0.09199351177183915,0.05946407203693802,0.14867700033869213,0.6302061142140382,0.10378492024110492,0.08071044016288823,0.03243794411304996,0.11323836188613326,0.05014012380174832,0.11846535368181316,0.07140279139670694,0.1189378963473669,0.13853490835271334,0.2228235762369041,0.1374157973916459,0.07184683916334486,0.21903809857867584,0.06576479956835027,0.14990310848230107,0.21435427700466375,0.07871980437988706,0.05397805889700539,0.21813203802414716,0.22542266366001124,0.06721435961239808,0.03498849250611016,0.14386358418885875,0.04418944384813059,0.11060026301920749,0.1640479626954615,0.08332796453450812,0.05382913660554547,0.04188216757903227,0.27268844498229994,0.0381667410678318,0.05499555466420113,0.05358141716594308,0.09539413497475414,0.17087191180164554,0.06001236076981331,0.1298636993026124,0.09640086365195788,0.052731081574166574,0.14802381104315965,0.1699939549141772,0.505332201790125,0.07877863531550273,0.11573677009267583,0.04127089034214971,0.06482880452618155,0.06950078290167312,0.06962006890703577,0.08034748186665988,0.09867587960841363
mrm8488_bert-tiny-5-finetuned-squadv2.csv,0.2665453250684982,0.08291644336357556,0.14531369805396246,0.16785721154791816,0.14104401527402677,0.17263369833017383,0.1568588648518577,0.17254044486751108,0.12548928493600464,1.0,0.069796876789977,0.2860915302065229,0.2454838103468953,0.08225940248533817,0.19447888544936534,0.07926983677530824,0.1784537426396264,0.110511905667818,0.2077390346268512,0.11467890227594492,0.09369124337184935,0.0627594629221666,0.12890720128837274,0.0760486242923995,0.20028239210971824,0.059023763405294014,0.06855503339368768,0.06136828932335046,0.07668590673402198,0.09262345226399002,0.18488857111791576,0.08298862606488029,0.2737073869695205,0.2017733900064708,0.18260367549172263,0.10888027573435528,0.10935150176477845,0.09321211023618896,0.298017556776192,0.23654837566726003,0.028409602140515165,0.23143477143929828,0.13060764491919982,0.04748613461794589,0.1343175680805423,0.15646075972063436,0.18450902330396712,0.030926402565376196,0.21371481061715708,0.06096287434064888,0.03352661228843496,0.14788253156587164,0.21131923148050105,0.3259372656160552,0.04451189766084351,0.15317709016876932,0.053299593231924985,0.320600866709612,0.23218950794585333,0.16321212433513763,0.17322822921223568,0.19052413466969637,0.1689079137559797,0.19496658249005788,0.19550230186525439,0.23711317590924408,0.29788600881475563,0.04184274787462086,0.08553050044789422,0.15406330067501645,0.15417950028450053,0.22271514173299822,0.16966129840557367
